Date,Ecocash,Auction,Change,change_dc,pc_change
4/13/23,1600,959.3111,0,0,0
4/14/23,1600,959.3111,0,0,0
4/15/23,1600,959.3111,0,0,0
4/17/23,1600,959.3111,0,0,0
4/19/23,1600,1000.0227,0,0,0
4/20/23,1600,1000.0227,0,0,0
4/21/23,1600,1000.0227,0,0,0
4/24/23,1600,1000.0227,0,0,0
4/25/23,1600,1021.2072,0,0,0
4/26/23,1600,1021.2072,0,0,0
4/27/23,1800,1021.2072,200,0.125,12.5
4/28/23,1800,1021.2072,0,0,0
5/2/23,1950,1070.4171,150,0.08333333333,8.333333333
5/3/23,1950,1070.4171,0,0,0
5/4/23,1950,1070.4171,0,0,0
5/5/23,1950,1070.4171,0,0,0
5/8/23,1950,1070.4171,0,0,0
5/9/23,1950,1212.5448,0,0,0
5/10/23,2200,1212.5448,250,0.1282051282,12.82051282
5/11/23,2200,1212.5448,0,0,0
5/12/23,2200,1212.5448,0,0,0
5/15/23,2200,1212.5448,0,0,0
5/16/23,2200,1404.8039,0,0,0
5/17/23,2200,1404.8039,0,0,0
5/18/23,2200,1404.8039,0,0,0
5/22/23,3000,1404.8039,800,0.3636363636,36.36363636
5/23/23,3200,1404.8039,200,0.06666666667,6.666666667
5/24/23,3200,1888.0119,0,0,0
5/26/23,3200,1888.0119,0,0,0
5/29/23,3200,1888.0119,0,0,0
5/30/23,3200,2577.0564,0,0,0
5/31/23,3200,2577.0564,0,0,0
6/1/23,3200,2577.0564,0,0,0
6/2/23,3200,2577.0564,0,0,0
6/5/23,3200,2577.0564,0,0,0
6/6/23,4200,3673.7718,1000,0.3125,31.25
6/7/23,4200,3673.7718,0,0,0
6/8/23,5400,3673.7718,1200,0.2857142857,28.57142857
6/9/23,5400,3673.7718,0,0,0
6/12/23,5400,3673.7718,0,0,0
6/13/23,7200,5978.6794,1800,0.3333333333,33.33333333
6/14/23,7600,5978.6794,400,0.05555555556,5.555555556
6/15/23,7600,5978.6794,0,0,0
6/16/23,7600,5978.6794,0,0,0
6/19/23,7700,5978.6794,100,0.01315789474,1.315789474
6/20/23,7700,6926.5764,0,0,0
6/21/23,7700,6926.5764,0,0,0
6/22/23,7700,6926.5764,0,0,0
6/23/23,7700,6926.5764,0,0,0
6/24/23,7700,6926.5764,0,0,0
6/26/23,7700,6926.5764,0,0,0
6/27/23,7700,6326.5877,0,0,0
6/28/23,7700,6326.5877,0,0,0
6/29/23,7700,6326.5877,0,0,0
6/30/23,7700,6326.5877,0,0,0
7/3/23,7700,6326.5877,0,0,0
7/4/23,7700,5395.9619,0,0,0
7/5/23,7700,5395.9619,0,0,0
7/6/23,7500,5395.9619,-200,-0.02597402597,-2.597402597
7/7/23,7500,5395.9619,0,0,0
7/10/23,7500,5395.9619,0,0,0
7/11/23,7500,4998.8352,0,0,0
7/12/23,7500,4998.8352,0,0,0
7/13/23,7500,4998.8352,0,0,0
7/14/23,6800,4998.8352,-700,-0.09333333333,-9.333333333
7/15/23,6800,4998.8352,0,0,
7/17/23,6800,4998.8352,0,0,
